Porosity,Pore_Size_um,Fiber_Arrangement_Angle,Wettability_Contact_Angle,Performance_Score
0.8455922412472694,24.806348010217775,33.357793236020186,109.64984113067487,57.67960836144265
0.4552679889600102,10.618264661154697,73.15196105317523,97.18572790915508,24.812347473997185
0.6975133706123893,47.132742503509014,85.25237196454728,143.4316368443937,70.97132515846128
0.4870266456536466,27.127365932692573,88.74009574405838,125.61554721324292,56.90236382804408
0.6120408127066865,48.666192761746785,67.80403667330475,130.74613914866939,67.12254306685746
0.6280261676059677,48.54479908357011,33.86336269778242,137.3502743164403,53.64277415178071
0.4109126733153162,44.120378218694405,7.515064502880189,119.90653193574343,44.8334502079883
0.8817507766587351,21.77795568278343,69.94322243346932,95.21521728524542,50.53298983664673
0.7650796940166689,25.403909144077012,50.256382476222456,122.22639250911287,64.77569372054309
0.8636993649385136,44.045466860674274,38.17998083222786,125.21046708125274,57.23481969940879
0.8368964102565895,22.676880206251106,81.57189465852623,134.72636845105978,64.10405957938016
0.6587399872866511,16.7797098674437,10.007773407553621,115.89957277378076,51.615086409800085
0.8531245410138701,32.27205049833401,44.336259386177325,97.65481816773382,55.26881395228609
0.3530955012311517,47.44619096643124,1.0218280290677162,107.02655434792347,17.988919974041867
0.4175897174514871,37.84119186699892,42.17945777947136,111.78493778391811,58.59301947807975
0.32713637334632284,32.8024468035746,5.067294811365361,128.75503447989607,52.55043778345333
0.49519819845795865,13.88705975083074,10.693612464126472,124.24669828013472,53.36039856786703
0.5332063738136892,34.60028906796679,10.577362209939439,111.36580355387078,58.698007869822014
0.4628094190643376,49.60215400417053,58.42892719044572,149.19091492757877,52.38859208635846
0.7972425054911576,15.60336060946096,67.1440391338881,126.34648916141323,58.453705834167636
0.5140519960161536,30.73318609454947,52.503188858744366,104.23360750415966,62.28727484301905
0.4685607058124285,45.094922877118215,86.59552936270877,96.10694835722423,24.08931775253762
0.6256176498949491,39.63074471016817,33.73835215713336,99.17154835105993,60.06684519829375
0.3845545349848576,37.88062963981072,25.714087765367466,104.75746370307048,38.77507974535967
0.7813181884524238,38.09936335948437,78.17392153705143,99.64088239557334,50.969536160571195
0.3447303862078625,24.379646048790207,20.123625466750738,101.19402144307834,39.5818042783649
0.8921321619603104,21.743673770579733,86.69002854965501,107.10571012163082,47.88282164318829
0.7633468615779946,42.374446219140545,1.0939027220834707,100.40241571768529,46.197271378163464
0.4192294089205034,42.404535787167234,87.28909440368751,143.8059254775855,58.435852147934256
0.30331327027416144,44.68289274320415,3.88439207555185,94.81402473969854,11.447062849590072
0.7892768570729005,46.529622102258855,80.2028802328264,121.47068337421528,57.32038677977664
0.7241144063085703,30.453695954437514,47.49309981776699,114.6238096193797,82.34054045868263
0.7374043008245925,30.060651787487984,89.36683165073703,148.94271701451638,85.01133453484685
0.7627622080115675,41.931807158671006,6.641690826185897,96.72233413008314,49.514979671363726
0.3444267910404542,35.99855723111061,49.846885596118874,113.8713359427445,40.15860045354505
0.5150794371265636,38.07867509030814,87.2372282057189,148.16822599652212,71.44587726173054
0.36952143571507784,41.83170677744404,47.078805975313394,141.93042755363882,56.308754290963684
0.8178620555253562,45.60021367270265,56.64587743217363,139.0243242569568,64.2813961484468
0.6739788760965348,23.51980627406143,62.61738200861554,105.4741696226964,70.50527352262452
0.4985388149115895,25.02331810559776,40.90869582909959,100.25325524340394,49.602153762868575
0.3381350101716142,13.75927759363476,56.48022720756571,130.11859319546585,35.27590692159775
0.4865893930293973,33.13120563984696,52.58828807307902,145.76255934765516,68.20779337025087
0.4951099932160482,11.437690951869683,81.10422094418901,123.40577358083578,46.75626674647985
0.7377637070028384,28.623920725298404,4.090174230731209,124.29676136819398,67.25798569351605
0.6825344828131279,31.705785388303063,25.28668706330073,106.79874561961705,79.68958074832213
0.832327645545796,21.461650085131375,85.53703356689029,136.1695759915162,54.542349716276014
0.5833289550971696,33.63333042276043,80.12374055018248,101.2226249134514,63.32130460537071
0.37175654756298104,11.220009997561977,41.009107750714165,109.42075418425462,34.83913328645512
0.7279468723337971,11.493927549968577,55.811933802138306,115.526186316985,59.13505340637462
0.7564710291701385,42.904022426386334,24.964306468301942,120.4566227210673,60.62963482611414
0.6367663185416979,24.407625656450517,16.930904375138518,104.54458394490482,62.37932687847433
0.7625803079727367,15.08242050607539,41.7328564445984,96.89020948435221,52.60689519710796
0.5962773578186344,30.889730402192175,31.801700522344753,126.63720254649795,81.71461346715122
0.6136396976291965,40.799742123944434,52.529050066578485,107.31783319441534,59.84836628989172
0.5565246110151298,18.632841099873726,6.996117326848635,124.87429328535674,56.89815817037157
0.3152514760464571,34.915619032760006,87.69553268995499,99.26176291645214,27.62942329479003
0.36473485619598267,13.41389859975072,88.75896700316426,118.86840611128905,31.017947142876466
0.31885751141204055,12.067268846744309,62.834554261777065,121.95536595309515,35.129327300320526
0.6818462467582682,31.25418526272592,48.24867297097084,93.10941220934562,59.575451292442814
0.488613588645796,31.62540486440426,27.857485465769496,110.19625669163523,51.01143578827503
0.6051424146988217,35.497196059928264,73.24155177362537,98.06488061633846,58.38705750012131
0.844539884355656,39.04365334890646,61.62580552984913,93.80249822836606,48.45410875638621
0.449575337489325,49.03408317850138,14.635524541040217,149.39761394339672,52.963172897477406
0.5462297538213778,30.65201393204781,81.98344660444582,109.34123069848337,58.590607698354226
0.7533306831258293,22.918258917649837,74.0283518630852,138.5924667512781,78.23520131156752
0.4372788992949735,41.80744779074814,85.48199219627317,105.27843928582583,33.11928712837736
0.3461879458972758,20.83329005048297,65.3147557549524,130.89016333343577,44.56749359420415
0.4738508717482608,27.558856828225444,55.207367634221086,135.61367159338118,70.98468472154951
0.3967327723524027,13.138255253690637,37.6418732661557,125.73832443647066,40.219036097855415
0.8578185914055438,11.014029736618301,83.94556350186119,118.2945713130095,45.922522192171634
0.7848722277386502,48.505936587117006,77.94575005503675,114.71045484883611,41.225316807011666
0.6800422539062541,43.439204820488236,4.069680309557047,110.93209599257972,61.48037507705395
0.8228763541126307,37.83896824374792,2.3730277047526807,145.77174865486955,73.10712465668665
0.7822032461394688,26.358117776570793,33.881703019024464,139.83716446726373,83.50985632817553
0.4119420353316215,16.93177280283383,72.94979977036496,147.90161463999075,61.54033125344984
0.8355353990939867,16.257481706843443,88.854851638345,97.45783340913269,47.72541611990484
0.6236053451493905,20.009715926583812,13.537520199317537,133.85204851221866,73.9043559418056
0.7844640930984376,31.969066588244818,53.47176438169216,146.30042740926228,78.33703420481038
0.8376547799540961,38.583836908002496,34.28017709679194,100.87398396993962,47.06070497958155
0.49080208498311834,36.40789506870925,87.29229580331429,93.98977604200665,36.328778906173085
0.3660311547166061,21.197355877837715,75.79070308221378,134.46723895740354,50.00154452220797
0.436761097525165,48.19461122652776,75.44958342400241,124.46838679079471,43.80219097900566
0.5562646731757538,39.51587666783074,42.18238438154732,140.50972660549633,69.98530461910981
0.7908088595534959,32.17416210045603,37.33375521038987,98.38634259757737,63.984524303191684
0.8164383499538062,34.46882984937409,24.60663647376356,137.7160387115934,71.76534828696562
0.30417127831871443,26.784002497111597,5.07379469858344,102.09763920286467,29.2364452820999
0.6064483815465395,19.909239580046297,77.82501386295479,99.81935657194227,43.00703538039842
0.5504466018892674,24.238907146050465,73.16109082170698,99.85594787585958,46.32842282196559
0.4332646862824382,40.31384441857476,89.97459059575175,138.8744832138829,46.03179559715747
0.3719192204002097,10.575739545190235,89.69731533665149,129.911833241772,29.47309079172824
0.5025691028421768,14.64290562027665,49.988853504236474,121.38392548614716,58.69997146171103
0.8657458223475116,11.84010568087011,69.20886736624594,111.52982904741015,39.218611669004325
0.4939217592124532,11.629152092758805,85.02891568941853,142.6320324487865,65.72550478068672
0.6112743730460197,44.21842336044029,76.46826516096704,113.54670644535813,55.93052139677658
0.7218113753371067,38.146314375200944,22.26132915688779,138.99596636829463,80.47790143531617
0.5181777614275764,28.96695316349301,40.54897217790842,116.3480945142131,62.314315140101485
0.8830692496325765,13.91336642604006,11.624347363634548,112.61666576549445,46.66089703825601
0.8774683769652669,29.664635004673293,85.86459245328501,117.76078714017639,57.38834874117682
0.45106937749521847,28.938870831222626,54.5557171005792,108.08267244984853,56.55231363997358
0.5983491035354314,16.928074796400608,20.577852495311646,134.85656281057507,78.59756328593589
0.4805269858900618,27.35406596951892,60.45306159652711,120.16322340554875,60.96352335675787
0.4709042966264806,25.94018937589494,55.631541641210625,103.93276170880904,57.96271578268837
0.3221321684127197,34.63400392208866,32.23464462295564,143.9744743964741,55.77117898419335
0.6657386003879382,35.40374603470575,10.220183297966612,113.03347328239269,65.46828802903343
0.6016074139373169,11.81216039088178,60.44158760335196,122.61317166683932,65.66987860560836
0.3308872507499936,24.98450458505885,46.827693081341394,144.38832665787282,59.10865866698005
0.46718787854196686,35.03439662856945,69.50865525620753,127.45427975483952,68.68364848747952
0.8449595315799923,30.125450343203507,46.814715100079404,97.01388244250184,64.92021800668553
0.4437371344001835,44.25959364753289,76.69633502866861,146.38992741680852,53.57837692704391
0.38693692325473383,36.347745264757805,49.6716154897037,127.66248318428507,59.562352107551334
0.5936716561665378,16.517377083257188,50.484417438184764,110.09433687942517,61.702290833718735
0.8913902724663605,12.822749896017193,78.89882423925106,98.35632435980324,37.26566803652906
0.4452331629069003,35.69677112825262,36.31345795911573,137.64151135621776,57.961171307203955
0.7032813284435272,11.060452421664873,12.061370560557666,127.20436535571082,58.44474751392658
0.7569717691972306,33.43102325093853,2.5904408682005076,122.0076655185793,67.35312832108193
0.4425825263954398,47.6092096569983,67.9623530106257,143.63355498305745,53.13925768719301
0.7369298091671158,33.01896711503516,55.82785962181182,137.31583267347185,88.38173394901558
0.520669879631552,25.526797048260875,63.36717912893012,99.10049278396507,52.53754345344937
0.6793834983561478,35.73152873769413,19.166774535801967,108.7033240677329,59.55337460129185
0.6801178264565368,28.330115619660667,12.273432802809278,104.90934838886794,68.82263469738281
0.6214648104448551,31.8246715726374,1.3090199101093736,134.6367775543606,77.55472407990806
0.354173862032645,47.658592351061,31.552880292593727,92.01194608414676,25.491993069411123
0.8011814973535429,25.44410551203097,53.09259181691698,124.193381092279,78.05182616056749
0.4924680389830415,48.44762255295657,35.30196405897591,135.74752114444144,59.83807281264665
0.41191110623991256,46.21402567824255,39.37274298213561,142.60593820570497,58.08723076041971
0.32446508493285836,17.831645391571858,81.37428250443736,110.52490492295445,29.61730220050955
0.6545357659129452,12.774452035006618,31.34299203209703,139.27543828032077,62.43533712108867
0.7065386171053695,14.031120055097066,46.25905402438297,96.63790421731244,58.695284107790435
0.30995269735671366,10.72887302606199,70.52877114670288,140.7871375040711,40.284035747627335
0.6072558349795687,13.777718430237137,35.68885040891431,97.64931973991895,49.471594930964386
0.4358974651187628,37.320270936654275,55.987803020508615,113.83723743362204,44.644668105998754
0.68710367424567,12.847545938409159,77.61273378720706,137.83772194677323,63.08214397447316
0.4046198574029949,22.75902521175045,85.45685612918778,98.99504564092643,39.90148841796494
0.7145626428614796,43.79501243877818,13.236613283613414,103.75508371395848,54.66121183858018
0.5320412077803225,10.930877429433036,83.3928862645345,133.335154103584,54.03750208728406
0.8620379932420408,42.578739303557434,44.29046637715844,133.20219219276447,66.0432350757046
0.38251256648759596,21.274190990936,23.241994946906253,128.46885797311785,50.423293759960494
0.5046398106301551,14.72659310486625,41.322218061443515,131.636906668026,63.79036544393687
0.36808411274435343,37.86948661456603,88.20293177569293,122.56346660085578,39.67810055861372
0.8548161709671378,35.157713871195355,44.33562845935826,105.10794353441716,60.34392998320451
0.8264036120285887,45.09888054108212,29.58764492587574,110.74175961023516,49.42336606397332
0.4547649766290934,39.40284175215543,57.00607688850532,100.89586300808554,41.58578965871872
0.6959904276205074,42.13923721539394,21.613105690037376,144.50703368001768,78.05056559247616
0.7903333201207295,21.281382902852258,6.8276995297797525,125.00350768596724,64.18440655651935
0.6331204869596774,17.097581751188912,11.59917497195843,114.0510850058184,53.9566145407679
0.6177903470136039,40.024590065634335,11.52412550619952,117.72034821864796,66.09850921180102
0.44511137454027105,42.27338957069056,13.671242416106491,146.83700037670891,54.31903794003395
0.3558616606835395,49.620205680026935,12.494445538446913,99.2010841869648,19.291454500320047
0.8383294547719962,26.50470707645706,57.678727032289316,125.17378992100782,68.0090954677661
0.8402508342979984,24.880723431711328,16.369207595923033,120.35332073306796,69.70980816415698
0.6798608743639608,41.05651842967987,31.110055499147688,126.68725412607887,73.57209813151158
0.5034178746292204,23.632141610120712,80.71095689154106,91.08661102925043,45.672331594306506
0.5095257447675965,47.23029302414259,42.65654762365851,142.3274345366491,55.74691476566227
0.7355734073221436,44.336510073720476,60.080196466892446,145.92709694901674,78.76526237394216
0.8382661559715463,27.159761095000732,15.508788408146685,123.90799101535254,70.94701552710308
0.8322518545590705,40.03484271165989,17.30601169278037,131.79904943261354,64.54173396247178
0.7679253275145743,40.18171496338729,3.6781754639830977,145.34996287063774,78.20401447142196
